Corregimiento:	El Encano	Vereda:	Carrizo
Corregimiento:	El Encano	Vereda:	Casapamba
Corregimiento:	El Encano	Vereda:	El Socorro
Corregimiento:	El Encano	Vereda:	Bellavista
Corregimiento:	El Encano	Vereda:	El Puerto
Corregimiento:	El Encano	Vereda:	San José
Corregimiento:	El Encano	Vereda:	Campo Alegre
Corregimiento:	El Encano	Vereda:	Santa Clara
Corregimiento:	El Encano	Vereda:	Santa Rosa
Corregimiento:	El Encano	Vereda:	Mojondinoy
Corregimiento:	El Encano	Vereda:	Naranjal
Corregimiento:	El Encano	Vereda:	El Estero
Corregimiento:	El Encano	Vereda:	Santa Isabel
Corregimiento:	El Encano	Vereda:	Santa Teresita y Santa Lucía
Corregimiento:	Cabrera	Vereda:	Cabrera Centro (Cabecera)
Corregimiento:	Cabrera	Vereda:	Buenavista
Corregimiento:	Cabrera	Vereda:	Duarte
Corregimiento:	Cabrera	Vereda:	La Paz y El Purgatorio.
Corregimiento:	San Fernando	Vereda:	San Fernando Centro Vereda (Cabecera)
Corregimiento:	San Fernando	Vereda:	Dolores Retén
Corregimiento:	San Fernando	Vereda:	El Común
Corregimiento:	San Fernando	Vereda:	Alto San Fernando
Corregimiento:	San Fernando	Vereda:	La Cadena
Corregimiento:	San Fernando	Vereda:	Camino Real y Caracolito.
Corregimiento:	Mocondino	Vereda:	Mocondino Centro (Cabecera)
Corregimiento:	Mocondino	Vereda:	Canchala
Corregimiento:	Mocondino	Vereda:	Puerres
Corregimiento:	Mocondino	Vereda:	Mocondino y Dolores
Corregimiento:	Jamondino	Vereda:	Jamondino Centro (Cabecera)
Corregimiento:	Jamondino	Vereda:	El Rosario
Corregimiento:	Jamondino	Vereda:	Santa Helena y Jamondino
Corregimiento:	Jongovito	Vereda:	Jongovito Centro
Corregimiento:	Jongovito	Vereda:	Chuquimarca
Corregimiento:	Jongovito	Vereda:	Cruz Loma
Corregimiento:	Jongovito	Vereda:	Josefina
Corregimiento:	Jongovito	Vereda:	Armenia
Corregimiento:	Jongovito	Vereda:	San Pedro
Corregimiento:	Jongovito	Vereda:	San Francisco
Corregimiento:	El Socorro	Vereda:	El Socorro
Corregimiento:	El Socorro	Vereda:	El Carmen
Corregimiento:	El Socorro	Vereda:	Bajo Casanare
Corregimiento:	El Socorro	Vereda:	San Gabriel

